NomeGrafo,Vertice,CentralidadeIntermediacao
DI-NEARP-n240-Q2k,307,6414
DI-NEARP-n240-Q2k,308,2012
DI-NEARP-n240-Q2k,309,3094
DI-NEARP-n240-Q2k,310,7744
DI-NEARP-n240-Q2k,311,1340
DI-NEARP-n240-Q2k,312,2216
DI-NEARP-n240-Q2k,313,1690
DI-NEARP-n240-Q2k,314,1406
DI-NEARP-n240-Q2k,315,8124
DI-NEARP-n240-Q2k,316,3686
DI-NEARP-n240-Q2k,317,30926
DI-NEARP-n240-Q2k,318,27462
DI-NEARP-n240-Q2k,319,36096
DI-NEARP-n240-Q2k,320,30336
DI-NEARP-n240-Q2k,321,1116
DI-NEARP-n240-Q2k,322,856
DI-NEARP-n240-Q2k,323,900
DI-NEARP-n240-Q2k,324,18006
DI-NEARP-n240-Q2k,325,28800
DI-NEARP-n240-Q2k,326,7890
DI-NEARP-n240-Q2k,327,144
DI-NEARP-n240-Q2k,328,2240
DI-NEARP-n240-Q2k,329,2534
DI-NEARP-n240-Q2k,330,3208
DI-NEARP-n240-Q2k,331,4908
DI-NEARP-n240-Q2k,332,2952
DI-NEARP-n240-Q2k,333,1100
DI-NEARP-n240-Q2k,334,24170
DI-NEARP-n240-Q2k,335,546
DI-NEARP-n240-Q2k,336,4632
DI-NEARP-n240-Q2k,337,9406
DI-NEARP-n240-Q2k,338,1054
DI-NEARP-n240-Q2k,339,20978
DI-NEARP-n240-Q2k,340,1562
DI-NEARP-n240-Q2k,341,13216
DI-NEARP-n240-Q2k,342,10426
DI-NEARP-n240-Q2k,343,1672
DI-NEARP-n240-Q2k,344,3414
DI-NEARP-n240-Q2k,345,3472
DI-NEARP-n240-Q2k,346,68
DI-NEARP-n240-Q2k,347,12150
DI-NEARP-n240-Q2k,348,9138
DI-NEARP-n240-Q2k,349,3716
DI-NEARP-n240-Q2k,350,48
DI-NEARP-n240-Q2k,351,1122
DI-NEARP-n240-Q2k,352,8682
DI-NEARP-n240-Q2k,353,8456
DI-NEARP-n240-Q2k,354,2750
DI-NEARP-n240-Q2k,355,5086
DI-NEARP-n240-Q2k,356,6338
DI-NEARP-n240-Q2k,357,4064
DI-NEARP-n240-Q2k,358,4246
DI-NEARP-n240-Q2k,359,3244
DI-NEARP-n240-Q2k,360,15684
DI-NEARP-n240-Q2k,361,732
DI-NEARP-n240-Q2k,362,0
DI-NEARP-n240-Q2k,363,0
DI-NEARP-n240-Q2k,364,14776
DI-NEARP-n240-Q2k,365,11048
DI-NEARP-n240-Q2k,366,416
DI-NEARP-n240-Q2k,367,2554
DI-NEARP-n240-Q2k,368,9478
DI-NEARP-n240-Q2k,369,15694
DI-NEARP-n240-Q2k,370,8356
DI-NEARP-n240-Q2k,371,2668
DI-NEARP-n240-Q2k,372,19702
DI-NEARP-n240-Q2k,373,7584
DI-NEARP-n240-Q2k,374,7400
DI-NEARP-n240-Q2k,375,30
DI-NEARP-n240-Q2k,376,1034
DI-NEARP-n240-Q2k,377,8248
DI-NEARP-n240-Q2k,378,6860
DI-NEARP-n240-Q2k,379,4020
DI-NEARP-n240-Q2k,380,34724
DI-NEARP-n240-Q2k,381,18338
DI-NEARP-n240-Q2k,382,376
DI-NEARP-n240-Q2k,383,1296
DI-NEARP-n240-Q2k,384,848
DI-NEARP-n240-Q2k,385,3916
DI-NEARP-n240-Q2k,386,16524
DI-NEARP-n240-Q2k,387,6398
DI-NEARP-n240-Q2k,388,5270
DI-NEARP-n240-Q2k,389,11710
DI-NEARP-n240-Q2k,390,15784
DI-NEARP-n240-Q2k,391,1152
DI-NEARP-n240-Q2k,392,12338
DI-NEARP-n240-Q2k,393,14410
DI-NEARP-n240-Q2k,394,20026
DI-NEARP-n240-Q2k,395,19362
DI-NEARP-n240-Q2k,396,4046
DI-NEARP-n240-Q2k,397,8532
DI-NEARP-n240-Q2k,398,9986
DI-NEARP-n240-Q2k,399,8422
DI-NEARP-n240-Q2k,400,16864
DI-NEARP-n240-Q2k,401,43808
DI-NEARP-n240-Q2k,402,45558
DI-NEARP-n240-Q2k,403,14980
DI-NEARP-n240-Q2k,404,5132
DI-NEARP-n240-Q2k,405,5636
DI-NEARP-n240-Q2k,406,26928
DI-NEARP-n240-Q2k,407,13856
DI-NEARP-n240-Q2k,408,3018
DI-NEARP-n240-Q2k,409,1122
DI-NEARP-n240-Q2k,410,17844
DI-NEARP-n240-Q2k,411,6020
DI-NEARP-n240-Q2k,412,1290
DI-NEARP-n240-Q2k,413,8090
DI-NEARP-n240-Q2k,414,5154
DI-NEARP-n240-Q2k,415,3200
DI-NEARP-n240-Q2k,416,1718
DI-NEARP-n240-Q2k,417,23210
DI-NEARP-n240-Q2k,418,24642
DI-NEARP-n240-Q2k,419,2660
DI-NEARP-n240-Q2k,420,3636
DI-NEARP-n240-Q2k,421,21792
DI-NEARP-n240-Q2k,422,4076
DI-NEARP-n240-Q2k,423,16920
DI-NEARP-n240-Q2k,424,11252
DI-NEARP-n240-Q2k,425,238
DI-NEARP-n240-Q2k,426,10046
DI-NEARP-n240-Q2k,427,5878
DI-NEARP-n240-Q2k,428,6474
DI-NEARP-n240-Q2k,429,2388
DI-NEARP-n240-Q2k,430,11636
DI-NEARP-n240-Q2k,431,22228
DI-NEARP-n240-Q2k,432,17360
DI-NEARP-n240-Q2k,433,614
DI-NEARP-n240-Q2k,434,536
DI-NEARP-n240-Q2k,435,672
DI-NEARP-n240-Q2k,436,23560
DI-NEARP-n240-Q2k,437,2120
DI-NEARP-n240-Q2k,438,1018
DI-NEARP-n240-Q2k,439,13298
DI-NEARP-n240-Q2k,440,4432
DI-NEARP-n240-Q2k,441,40766
DI-NEARP-n240-Q2k,442,24278
DI-NEARP-n240-Q2k,443,2780
DI-NEARP-n240-Q2k,444,8576
DI-NEARP-n240-Q2k,445,3818
DI-NEARP-n240-Q2k,446,6618
DI-NEARP-n240-Q2k,447,6742
DI-NEARP-n240-Q2k,448,14874
DI-NEARP-n240-Q2k,449,9846
DI-NEARP-n240-Q2k,450,7106
DI-NEARP-n240-Q2k,451,18372
DI-NEARP-n240-Q2k,452,1772
DI-NEARP-n240-Q2k,453,18532
DI-NEARP-n240-Q2k,454,12902
DI-NEARP-n240-Q2k,455,11170
DI-NEARP-n240-Q2k,456,2934
DI-NEARP-n240-Q2k,457,4996
DI-NEARP-n240-Q2k,458,2682
DI-NEARP-n240-Q2k,459,0
DI-NEARP-n240-Q2k,460,9520
DI-NEARP-n240-Q2k,461,9088
DI-NEARP-n240-Q2k,462,9838
DI-NEARP-n240-Q2k,463,7740
DI-NEARP-n240-Q2k,464,18350
DI-NEARP-n240-Q2k,465,7248
DI-NEARP-n240-Q2k,466,7012
DI-NEARP-n240-Q2k,467,966
DI-NEARP-n240-Q2k,468,1726
DI-NEARP-n240-Q2k,469,25672
DI-NEARP-n240-Q2k,470,5238
DI-NEARP-n240-Q2k,471,52454
DI-NEARP-n240-Q2k,472,40954
DI-NEARP-n240-Q2k,473,10880
DI-NEARP-n240-Q2k,474,36286
DI-NEARP-n240-Q2k,475,6672
DI-NEARP-n240-Q2k,476,5196
DI-NEARP-n240-Q2k,477,24974
DI-NEARP-n240-Q2k,478,3470
DI-NEARP-n240-Q2k,479,3200
DI-NEARP-n240-Q2k,480,10020
DI-NEARP-n240-Q2k,481,9128
DI-NEARP-n240-Q2k,482,2970
DI-NEARP-n240-Q2k,483,4628
DI-NEARP-n240-Q2k,484,5756
DI-NEARP-n240-Q2k,485,550
DI-NEARP-n240-Q2k,486,354
DI-NEARP-n240-Q2k,487,14006
DI-NEARP-n240-Q2k,488,16
DI-NEARP-n240-Q2k,489,818
DI-NEARP-n240-Q2k,490,4400
DI-NEARP-n240-Q2k,491,6138
DI-NEARP-n240-Q2k,492,4958
DI-NEARP-n240-Q2k,493,7678
DI-NEARP-n240-Q2k,494,3894
DI-NEARP-n240-Q2k,495,10298
DI-NEARP-n240-Q2k,496,6506
DI-NEARP-n240-Q2k,497,16844
DI-NEARP-n240-Q2k,498,13572
DI-NEARP-n240-Q2k,499,23178
DI-NEARP-n240-Q2k,500,3668
DI-NEARP-n240-Q2k,501,32364
DI-NEARP-n240-Q2k,502,37758
DI-NEARP-n240-Q2k,503,4302
DI-NEARP-n240-Q2k,504,5714
DI-NEARP-n240-Q2k,505,2112
DI-NEARP-n240-Q2k,506,1068
DI-NEARP-n240-Q2k,507,1456
DI-NEARP-n240-Q2k,508,12352
DI-NEARP-n240-Q2k,509,12540
DI-NEARP-n240-Q2k,510,12346
DI-NEARP-n240-Q2k,511,34798
DI-NEARP-n240-Q2k,512,10586
DI-NEARP-n240-Q2k,513,21152
DI-NEARP-n240-Q2k,514,24246
DI-NEARP-n240-Q2k,515,3638
DI-NEARP-n240-Q2k,516,1936
DI-NEARP-n240-Q2k,517,2242
DI-NEARP-n240-Q2k,518,5028
DI-NEARP-n240-Q2k,519,6928
DI-NEARP-n240-Q2k,520,14800
DI-NEARP-n240-Q2k,521,12818
DI-NEARP-n240-Q2k,522,236
DI-NEARP-n240-Q2k,523,1686
DI-NEARP-n240-Q2k,524,2604
DI-NEARP-n240-Q2k,525,3314
DI-NEARP-n240-Q2k,526,1956
DI-NEARP-n240-Q2k,527,7154
DI-NEARP-n240-Q2k,528,1122
DI-NEARP-n240-Q2k,529,494
DI-NEARP-n240-Q2k,530,19370
DI-NEARP-n240-Q2k,531,13890
DI-NEARP-n240-Q2k,532,5512
DI-NEARP-n240-Q2k,533,0
DI-NEARP-n240-Q2k,534,2212
DI-NEARP-n240-Q2k,535,744
DI-NEARP-n240-Q2k,536,39476
DI-NEARP-n240-Q2k,537,4392
DI-NEARP-n240-Q2k,538,9972
DI-NEARP-n240-Q2k,539,22006
DI-NEARP-n240-Q2k,540,1030
DI-NEARP-n240-Q2k,541,31244
DI-NEARP-n240-Q2k,542,9410
DI-NEARP-n240-Q2k,543,9464
DI-NEARP-n240-Q2k,544,11038
DI-NEARP-n240-Q2k,545,14270
DI-NEARP-n240-Q2k,546,15314
DI-NEARP-n240-Q2k,547,2066
DI-NEARP-n240-Q2k,548,9592
DI-NEARP-n240-Q2k,549,2634
DI-NEARP-n240-Q2k,550,2240
DI-NEARP-n240-Q2k,551,9282
DI-NEARP-n240-Q2k,552,6676
DI-NEARP-n240-Q2k,553,3238
DI-NEARP-n240-Q2k,554,7008
DI-NEARP-n240-Q2k,555,1206
DI-NEARP-n240-Q2k,556,1926
DI-NEARP-n240-Q2k,557,12242
DI-NEARP-n240-Q2k,558,2046
DI-NEARP-n240-Q2k,559,5620
DI-NEARP-n240-Q2k,560,10436
DI-NEARP-n240-Q2k,561,420
DI-NEARP-n240-Q2k,562,6400
DI-NEARP-n240-Q2k,563,4450
mgval_0.50_8C,1,59
mgval_0.50_8C,2,68
mgval_0.50_8C,3,0
mgval_0.50_8C,4,8
mgval_0.50_8C,5,9
mgval_0.50_8C,6,12
mgval_0.50_8C,7,78
mgval_0.50_8C,8,220
mgval_0.50_8C,9,93
mgval_0.50_8C,10,13
mgval_0.50_8C,11,46
mgval_0.50_8C,12,45
mgval_0.50_8C,13,124
mgval_0.50_8C,14,99
mgval_0.50_8C,15,122
mgval_0.50_8C,16,129
mgval_0.50_8C,17,197
mgval_0.50_8C,18,147
mgval_0.50_8C,19,27
mgval_0.50_8C,20,81
mgval_0.50_8C,21,122
mgval_0.50_8C,22,220
mgval_0.50_8C,23,50
mgval_0.50_8C,24,37
mgval_0.50_8C,25,124
mgval_0.50_8C,26,0
mgval_0.50_8C,27,0
mgval_0.50_8C,28,14
mgval_0.50_8C,29,3
mgval_0.50_8C,30,107
mggdb_0.25_9,1,100
mggdb_0.25_9,2,0
mggdb_0.25_9,3,0
mggdb_0.25_9,4,172
mggdb_0.25_9,5,36
mggdb_0.25_9,6,104
mggdb_0.25_9,7,0
mggdb_0.25_9,8,92
mggdb_0.25_9,9,0
mggdb_0.25_9,10,112
mggdb_0.25_9,11,0
mggdb_0.25_9,12,170
mggdb_0.25_9,13,152
mggdb_0.25_9,14,136
mggdb_0.25_9,15,14
mggdb_0.25_9,16,0
mggdb_0.25_9,17,16
mggdb_0.25_9,18,100
mggdb_0.25_9,19,60
mggdb_0.25_9,20,6
mggdb_0.25_9,21,20
mggdb_0.25_9,22,16
mggdb_0.25_9,23,44
mggdb_0.25_9,24,66
mggdb_0.25_9,25,58
mggdb_0.25_9,26,40
mggdb_0.25_9,27,56
DI-NEARP-n422-Q4k,1,1440
DI-NEARP-n422-Q4k,2,7032
DI-NEARP-n422-Q4k,3,4236
DI-NEARP-n422-Q4k,4,2830
DI-NEARP-n422-Q4k,5,18172
DI-NEARP-n422-Q4k,6,9814
DI-NEARP-n422-Q4k,7,29130
DI-NEARP-n422-Q4k,8,15396
DI-NEARP-n422-Q4k,9,14024
DI-NEARP-n422-Q4k,10,2566
DI-NEARP-n422-Q4k,11,7150
DI-NEARP-n422-Q4k,12,8564
DI-NEARP-n422-Q4k,13,33772
DI-NEARP-n422-Q4k,14,9848
DI-NEARP-n422-Q4k,15,13974
DI-NEARP-n422-Q4k,16,15376
DI-NEARP-n422-Q4k,17,2828
DI-NEARP-n422-Q4k,18,5020
DI-NEARP-n422-Q4k,19,0
DI-NEARP-n422-Q4k,20,0
DI-NEARP-n422-Q4k,21,8690
DI-NEARP-n422-Q4k,22,32180
DI-NEARP-n422-Q4k,23,1416
DI-NEARP-n422-Q4k,24,237768
DI-NEARP-n422-Q4k,25,168430
DI-NEARP-n422-Q4k,26,2830
DI-NEARP-n422-Q4k,27,136362
DI-NEARP-n422-Q4k,28,11332
DI-NEARP-n422-Q4k,29,1416
DI-NEARP-n422-Q4k,30,169714
DI-NEARP-n422-Q4k,31,35450
DI-NEARP-n422-Q4k,32,4758
DI-NEARP-n422-Q4k,33,28630
DI-NEARP-n422-Q4k,34,11874
DI-NEARP-n422-Q4k,35,7444
DI-NEARP-n422-Q4k,36,0
DI-NEARP-n422-Q4k,37,0
DI-NEARP-n422-Q4k,38,35172
DI-NEARP-n422-Q4k,39,0
DI-NEARP-n422-Q4k,40,0
DI-NEARP-n422-Q4k,41,2950
DI-NEARP-n422-Q4k,42,0
DI-NEARP-n422-Q4k,43,2828
DI-NEARP-n422-Q4k,44,68
DI-NEARP-n422-Q4k,45,4
DI-NEARP-n422-Q4k,46,2828
DI-NEARP-n422-Q4k,47,195344
DI-NEARP-n422-Q4k,48,12600
DI-NEARP-n422-Q4k,49,11234
DI-NEARP-n422-Q4k,50,3936
DI-NEARP-n422-Q4k,51,11138
DI-NEARP-n422-Q4k,52,1416
DI-NEARP-n422-Q4k,53,0
DI-NEARP-n422-Q4k,54,109716
DI-NEARP-n422-Q4k,55,1416
DI-NEARP-n422-Q4k,56,9986
DI-NEARP-n422-Q4k,57,117052
DI-NEARP-n422-Q4k,58,3262
DI-NEARP-n422-Q4k,59,5642
DI-NEARP-n422-Q4k,60,896
DI-NEARP-n422-Q4k,61,0
DI-NEARP-n422-Q4k,62,0
DI-NEARP-n422-Q4k,63,2818
DI-NEARP-n422-Q4k,64,0
DI-NEARP-n422-Q4k,65,0
DI-NEARP-n422-Q4k,66,99244
DI-NEARP-n422-Q4k,67,1416
DI-NEARP-n422-Q4k,68,5646
DI-NEARP-n422-Q4k,69,1416
DI-NEARP-n422-Q4k,70,0
DI-NEARP-n422-Q4k,71,4966
DI-NEARP-n422-Q4k,72,34376
DI-NEARP-n422-Q4k,73,0
DI-NEARP-n422-Q4k,74,0
DI-NEARP-n422-Q4k,75,1416
DI-NEARP-n422-Q4k,76,0
DI-NEARP-n422-Q4k,77,0
DI-NEARP-n422-Q4k,78,0
DI-NEARP-n422-Q4k,79,170706
DI-NEARP-n422-Q4k,80,8478
DI-NEARP-n422-Q4k,81,0
DI-NEARP-n422-Q4k,82,1416
DI-NEARP-n422-Q4k,83,0
DI-NEARP-n422-Q4k,84,0
DI-NEARP-n422-Q4k,85,0
DI-NEARP-n422-Q4k,86,1416
DI-NEARP-n422-Q4k,87,0
DI-NEARP-n422-Q4k,88,1416
DI-NEARP-n422-Q4k,89,4944
DI-NEARP-n422-Q4k,90,0
DI-NEARP-n422-Q4k,91,0
DI-NEARP-n422-Q4k,92,0
DI-NEARP-n422-Q4k,93,22054
DI-NEARP-n422-Q4k,94,0
DI-NEARP-n422-Q4k,95,1416
DI-NEARP-n422-Q4k,96,0
DI-NEARP-n422-Q4k,97,0
DI-NEARP-n422-Q4k,98,0
DI-NEARP-n422-Q4k,99,0
DI-NEARP-n422-Q4k,100,0
DI-NEARP-n422-Q4k,101,0
DI-NEARP-n422-Q4k,102,0
DI-NEARP-n422-Q4k,103,0
DI-NEARP-n422-Q4k,104,5702
DI-NEARP-n422-Q4k,105,750
DI-NEARP-n422-Q4k,106,6750
DI-NEARP-n422-Q4k,107,12016
DI-NEARP-n422-Q4k,108,10794
DI-NEARP-n422-Q4k,109,54
DI-NEARP-n422-Q4k,110,2916
DI-NEARP-n422-Q4k,111,164
DI-NEARP-n422-Q4k,112,10960
DI-NEARP-n422-Q4k,113,5538
DI-NEARP-n422-Q4k,114,0
DI-NEARP-n422-Q4k,115,12592
DI-NEARP-n422-Q4k,116,5728
DI-NEARP-n422-Q4k,117,7696
DI-NEARP-n422-Q4k,118,32820
DI-NEARP-n422-Q4k,119,8436
DI-NEARP-n422-Q4k,120,26966
DI-NEARP-n422-Q4k,121,1282
DI-NEARP-n422-Q4k,122,1416
DI-NEARP-n422-Q4k,123,59440
DI-NEARP-n422-Q4k,124,45906
DI-NEARP-n422-Q4k,125,56326
DI-NEARP-n422-Q4k,126,61154
DI-NEARP-n422-Q4k,127,0
DI-NEARP-n422-Q4k,128,25588
DI-NEARP-n422-Q4k,129,0
DI-NEARP-n422-Q4k,130,40708
DI-NEARP-n422-Q4k,131,28362
DI-NEARP-n422-Q4k,132,37552
DI-NEARP-n422-Q4k,133,0
DI-NEARP-n422-Q4k,134,2744
DI-NEARP-n422-Q4k,135,0
DI-NEARP-n422-Q4k,136,0
DI-NEARP-n422-Q4k,137,74254
DI-NEARP-n422-Q4k,138,1416
DI-NEARP-n422-Q4k,139,616
DI-NEARP-n422-Q4k,140,4228
DI-NEARP-n422-Q4k,141,4236
DI-NEARP-n422-Q4k,142,2828
DI-NEARP-n422-Q4k,143,44206
DI-NEARP-n422-Q4k,144,0
DI-NEARP-n422-Q4k,145,64782
DI-NEARP-n422-Q4k,146,123486
DI-NEARP-n422-Q4k,147,1416
DI-NEARP-n422-Q4k,148,239880
DI-NEARP-n422-Q4k,149,7052
DI-NEARP-n422-Q4k,150,7048
DI-NEARP-n422-Q4k,151,4
DI-NEARP-n422-Q4k,152,1738
DI-NEARP-n422-Q4k,153,50658
DI-NEARP-n422-Q4k,154,2830
DI-NEARP-n422-Q4k,155,45848
DI-NEARP-n422-Q4k,156,8190
DI-NEARP-n422-Q4k,157,44668
DI-NEARP-n422-Q4k,158,1416
DI-NEARP-n422-Q4k,159,1416
DI-NEARP-n422-Q4k,160,2828
DI-NEARP-n422-Q4k,161,81804
DI-NEARP-n422-Q4k,162,83052
DI-NEARP-n422-Q4k,163,77136
DI-NEARP-n422-Q4k,164,5646
DI-NEARP-n422-Q4k,165,53256
DI-NEARP-n422-Q4k,166,67940
DI-NEARP-n422-Q4k,167,0
DI-NEARP-n422-Q4k,168,248788
DI-NEARP-n422-Q4k,169,2826
DI-NEARP-n422-Q4k,170,59026
DI-NEARP-n422-Q4k,171,9178
DI-NEARP-n422-Q4k,172,0
DI-NEARP-n422-Q4k,173,12484
DI-NEARP-n422-Q4k,174,30044
DI-NEARP-n422-Q4k,175,4224
DI-NEARP-n422-Q4k,176,14004
DI-NEARP-n422-Q4k,177,0
DI-NEARP-n422-Q4k,178,121492
DI-NEARP-n422-Q4k,179,45962
DI-NEARP-n422-Q4k,180,18376
DI-NEARP-n422-Q4k,181,0
DI-NEARP-n422-Q4k,182,0
DI-NEARP-n422-Q4k,183,0
DI-NEARP-n422-Q4k,184,39392
DI-NEARP-n422-Q4k,185,5078
DI-NEARP-n422-Q4k,186,29986
DI-NEARP-n422-Q4k,187,1416
DI-NEARP-n422-Q4k,188,1416
DI-NEARP-n422-Q4k,189,2830
DI-NEARP-n422-Q4k,190,0
DI-NEARP-n422-Q4k,191,0
DI-NEARP-n422-Q4k,192,0
DI-NEARP-n422-Q4k,193,0
DI-NEARP-n422-Q4k,194,6790
DI-NEARP-n422-Q4k,195,4348
DI-NEARP-n422-Q4k,196,239502
DI-NEARP-n422-Q4k,197,0
DI-NEARP-n422-Q4k,198,0
DI-NEARP-n422-Q4k,199,0
DI-NEARP-n422-Q4k,200,0
DI-NEARP-n422-Q4k,201,4212
DI-NEARP-n422-Q4k,202,0
DI-NEARP-n422-Q4k,203,31966
DI-NEARP-n422-Q4k,204,5810
DI-NEARP-n422-Q4k,205,237690
DI-NEARP-n422-Q4k,206,1416
DI-NEARP-n422-Q4k,207,0
DI-NEARP-n422-Q4k,208,4966
DI-NEARP-n422-Q4k,209,1846
DI-NEARP-n422-Q4k,210,1416
DI-NEARP-n422-Q4k,211,2830
DI-NEARP-n422-Q4k,212,4042
DI-NEARP-n422-Q4k,213,7784
DI-NEARP-n422-Q4k,214,5486
DI-NEARP-n422-Q4k,215,1050
DI-NEARP-n422-Q4k,216,5604
DI-NEARP-n422-Q4k,217,0
DI-NEARP-n422-Q4k,218,1712
DI-NEARP-n422-Q4k,219,0
DI-NEARP-n422-Q4k,220,0
DI-NEARP-n422-Q4k,221,0
DI-NEARP-n422-Q4k,222,0
DI-NEARP-n422-Q4k,223,0
DI-NEARP-n422-Q4k,224,1416
DI-NEARP-n422-Q4k,225,7016
DI-NEARP-n422-Q4k,226,5626
DI-NEARP-n422-Q4k,227,2
DI-NEARP-n422-Q4k,228,1406
DI-NEARP-n422-Q4k,229,0
DI-NEARP-n422-Q4k,230,9000
DI-NEARP-n422-Q4k,231,2830
DI-NEARP-n422-Q4k,232,0
DI-NEARP-n422-Q4k,233,23346
DI-NEARP-n422-Q4k,234,14608
DI-NEARP-n422-Q4k,235,0
DI-NEARP-n422-Q4k,236,0
DI-NEARP-n422-Q4k,237,0
DI-NEARP-n422-Q4k,238,188496
DI-NEARP-n422-Q4k,239,1444
DI-NEARP-n422-Q4k,240,12870
DI-NEARP-n422-Q4k,241,1430
DI-NEARP-n422-Q4k,242,738
DI-NEARP-n422-Q4k,243,2236
DI-NEARP-n422-Q4k,244,96
DI-NEARP-n422-Q4k,245,5734
DI-NEARP-n422-Q4k,246,514
DI-NEARP-n422-Q4k,247,8078
DI-NEARP-n422-Q4k,248,3618
DI-NEARP-n422-Q4k,249,2728
DI-NEARP-n422-Q4k,250,0
DI-NEARP-n422-Q4k,251,17968
DI-NEARP-n422-Q4k,252,1416
DI-NEARP-n422-Q4k,253,2304
DI-NEARP-n422-Q4k,254,0
DI-NEARP-n422-Q4k,255,48
DI-NEARP-n422-Q4k,256,640
DI-NEARP-n422-Q4k,257,1416
DI-NEARP-n422-Q4k,258,7040
DI-NEARP-n422-Q4k,259,1668
DI-NEARP-n422-Q4k,260,0
DI-NEARP-n422-Q4k,261,30472
DI-NEARP-n422-Q4k,262,4240
DI-NEARP-n422-Q4k,263,0
DI-NEARP-n422-Q4k,264,1416
DI-NEARP-n422-Q4k,265,19270
DI-NEARP-n422-Q4k,266,35226
DI-NEARP-n422-Q4k,267,30052
DI-NEARP-n422-Q4k,268,28974
DI-NEARP-n422-Q4k,269,33118
DI-NEARP-n422-Q4k,270,464
DI-NEARP-n422-Q4k,271,24456
DI-NEARP-n422-Q4k,272,21990
DI-NEARP-n422-Q4k,273,39842
DI-NEARP-n422-Q4k,274,32212
DI-NEARP-n422-Q4k,275,0
DI-NEARP-n422-Q4k,276,8176
DI-NEARP-n422-Q4k,277,12
DI-NEARP-n422-Q4k,278,2830
DI-NEARP-n422-Q4k,279,2
DI-NEARP-n422-Q4k,280,156094
DI-NEARP-n422-Q4k,281,52008
DI-NEARP-n422-Q4k,282,5632
DI-NEARP-n422-Q4k,283,7034
DI-NEARP-n422-Q4k,284,1352
DI-NEARP-n422-Q4k,285,14680
DI-NEARP-n422-Q4k,286,1410
DI-NEARP-n422-Q4k,287,2830
DI-NEARP-n422-Q4k,288,0
DI-NEARP-n422-Q4k,289,43486
DI-NEARP-n422-Q4k,290,48318
DI-NEARP-n422-Q4k,291,4228
DI-NEARP-n422-Q4k,292,1416
DI-NEARP-n422-Q4k,293,154
DI-NEARP-n422-Q4k,294,65530
DI-NEARP-n422-Q4k,295,60608
DI-NEARP-n422-Q4k,296,1424
DI-NEARP-n422-Q4k,297,0
DI-NEARP-n422-Q4k,298,0
DI-NEARP-n422-Q4k,299,0
DI-NEARP-n422-Q4k,300,0
DI-NEARP-n422-Q4k,301,74396
DI-NEARP-n422-Q4k,302,65882
DI-NEARP-n422-Q4k,303,0
DI-NEARP-n422-Q4k,304,0
DI-NEARP-n422-Q4k,305,15910
DI-NEARP-n422-Q4k,306,3836
DI-NEARP-n422-Q4k,307,2828
DI-NEARP-n422-Q4k,308,4622
DI-NEARP-n422-Q4k,309,2828
DI-NEARP-n422-Q4k,310,0
DI-NEARP-n422-Q4k,311,169058
DI-NEARP-n422-Q4k,312,17434
DI-NEARP-n422-Q4k,313,120352
DI-NEARP-n422-Q4k,314,2502
DI-NEARP-n422-Q4k,315,119908
DI-NEARP-n422-Q4k,316,33888
DI-NEARP-n422-Q4k,317,12664
DI-NEARP-n422-Q4k,318,3646
DI-NEARP-n422-Q4k,319,0
DI-NEARP-n422-Q4k,320,26004
DI-NEARP-n422-Q4k,321,24676
DI-NEARP-n422-Q4k,322,0
DI-NEARP-n422-Q4k,323,4084
DI-NEARP-n422-Q4k,324,4240
DI-NEARP-n422-Q4k,325,1416
DI-NEARP-n422-Q4k,326,1416
DI-NEARP-n422-Q4k,327,109580
DI-NEARP-n422-Q4k,328,0
DI-NEARP-n422-Q4k,329,0
DI-NEARP-n422-Q4k,330,8
DI-NEARP-n422-Q4k,331,0
DI-NEARP-n422-Q4k,332,5886
DI-NEARP-n422-Q4k,333,5320
DI-NEARP-n422-Q4k,334,5670
DI-NEARP-n422-Q4k,335,1416
DI-NEARP-n422-Q4k,336,4240
DI-NEARP-n422-Q4k,337,0
DI-NEARP-n422-Q4k,338,31332
DI-NEARP-n422-Q4k,339,0
DI-NEARP-n422-Q4k,340,3408
DI-NEARP-n422-Q4k,341,0
DI-NEARP-n422-Q4k,342,2830
DI-NEARP-n422-Q4k,343,0
DI-NEARP-n422-Q4k,344,0
DI-NEARP-n422-Q4k,345,6502
DI-NEARP-n422-Q4k,346,7070
DI-NEARP-n422-Q4k,347,5640
DI-NEARP-n422-Q4k,348,4236
DI-NEARP-n422-Q4k,349,10812
DI-NEARP-n422-Q4k,350,0
DI-NEARP-n422-Q4k,351,4730
DI-NEARP-n422-Q4k,352,10420
DI-NEARP-n422-Q4k,353,1416
DI-NEARP-n422-Q4k,354,30856
DI-NEARP-n422-Q4k,355,9378
DI-NEARP-n422-Q4k,356,5760
DI-NEARP-n422-Q4k,357,30224
DI-NEARP-n422-Q4k,358,196440
DI-NEARP-n422-Q4k,359,11658
DI-NEARP-n422-Q4k,360,0
DI-NEARP-n422-Q4k,361,0
DI-NEARP-n422-Q4k,362,0
DI-NEARP-n422-Q4k,363,0
DI-NEARP-n422-Q4k,364,7246
DI-NEARP-n422-Q4k,365,14
DI-NEARP-n422-Q4k,366,1548
DI-NEARP-n422-Q4k,367,33934
DI-NEARP-n422-Q4k,368,2816
DI-NEARP-n422-Q4k,369,8
DI-NEARP-n422-Q4k,370,0
DI-NEARP-n422-Q4k,371,4852
DI-NEARP-n422-Q4k,372,6844
DI-NEARP-n422-Q4k,373,5508
DI-NEARP-n422-Q4k,374,4344
